19454,26,6,5823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19454,27,7,7147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,2,6,10315,1,1,2,2,3,1,3,2,3,3,3,2,1,1,3,3,1,1,4,3,2,2,4,3,2,3,2,1,3,4,2,1,
19455,2,6,4051,1,,2,,1,,2,,3,,2,,1,,3,,1,,3,,2,,3,,3,,1,,4,,1,,
19455,2,6,5832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,3,7,3108,2,,4,,2,,2,,3,,3,,2,,1,,1,,4,,1,,1,,1,,1,,2,,4,,
19455,3,7,6480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,4,5,711,1,1,1,1,1,1,1,1,1,3,1,3,3,1,2,1,1,1,4,3,1,1,1,1,3,1,2,2,2,3,2,2,
19455,4,5,3342,1,,1,,1,,1,,3,,3,,1,,1,,1,,3,,1,,1,,1,,2,,3,,2,,
19455,4,5,5812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,5,2,8420,1,1,2,1,2,1,1,1,3,3,2,4,3,3,3,2,1,1,4,3,3,1,1,1,4,3,1,1,3,3,2,3,
19455,5,2,9189,1,,1,,1,,1,,3,,4,,3,,2,,1,,3,,1,,1,,3,,1,,3,,3,,
19455,5,2,5821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,6,3,8425,2,1,2,3,2,3,2,1,2,3,2,1,2,1,3,3,2,2,2,2,2,1,2,1,3,2,1,1,3,4,3,4,
19455,6,3,10314,1,,3,,3,,1,,3,,1,,1,,3,,2,,2,,1,,1,,2,,1,,4,,4,,
19455,6,3,6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,7,6,9558,1,1,1,1,1,1,1,1,2,1,1,1,3,1,4,1,1,2,4,1,3,1,3,1,4,1,1,1,3,1,2,1,
19455,7,6,4350,1,1,1,4,1,2,1,1,1,4,1,1,1,1,1,3,2,1,1,4,1,1,1,2,1,4,1,2,1,3,1,2,
19455,7,6,5243,1,,4,,2,,1,,4,,1,,1,,3,,1,,4,,1,,2,,4,,2,,3,,2,,
19455,7,6,5809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,8,7,756,2,2,2,2,3,2,2,2,3,2,3,2,2,2,3,2,2,2,3,4,1,1,3,2,3,3,1,2,3,2,3,3,
19455,8,7,2379,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,3,3,4,2,1,2,4,3,3,
19455,8,7,4211,1,,1,,1,,1,,2,,2,,2,,2,,2,,3,,2,,3,,4,,1,,4,,3,,
19455,9,5,2177,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,3,2,2,3,3,3,2,3,1,3,4,1,1,
19455,9,5,4167,2,,2,,2,,2,,2,,2,,2,,2,,2,,3,,2,,3,,2,,1,,4,,1,,
19455,9,5,6036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,10,2,9641,2,2,2,3,2,2,2,2,2,3,2,2,3,2,4,2,2,2,4,3,3,2,2,2,4,3,2,2,3,3,2,3,
19455,10,2,1691,2,,3,,2,,2,,3,,2,,2,,2,,2,,3,,2,,2,,3,,2,,3,,3,,
19455,10,2,6129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,12,3,10388,2,2,3,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,3,4,3,3,
19455,12,3,2753,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,4,3,1,
19455,12,3,4205,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,4,,1,,
19455,13,6,9167,1,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,1,4,3,1,1,
19455,13,6,10324,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,1,2,2,3,2,1,2,3,3,1,3,
19455,13,6,2584,2,,2,,2,,2,,2,,2,,2,,2,,2,,3,,1,,2,,2,,2,,3,,3,,
19455,14,7,8507,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,3,2,2,3,2,4,3,2,3,2,3,3,1,
19455,14,7,9568,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,3,3,2,2,2,3,3,3,3,2,3,3,1,2,
19455,14,7,4897,2,,2,,2,,2,,3,,2,,3,,3,,2,,3,,2,,3,,3,,2,,3,,2,,
19455,15,5,9509,1,2,2,4,2,3,1,1,2,2,1,2,3,1,2,3,2,2,4,3,2,2,2,1,4,4,3,1,3,3,1,4,
19455,15,5,2501,2,1,4,3,3,2,1,1,2,3,2,2,1,2,3,3,2,1,3,3,2,2,1,4,4,3,1,1,3,4,4,1,
19455,15,5,3973,1,,3,,2,,1,,3,,2,,2,,3,,1,,3,,2,,4,,3,,1,,4,,1,,
19455,16,2,1315,1,1,3,3,2,2,1,2,4,2,3,2,1,1,1,2,1,2,4,3,2,1,2,2,3,4,1,1,4,4,3,4,
19455,16,2,3099,1,,3,,2,,2,,2,,2,,1,,2,,2,,3,,1,,2,,4,,1,,4,,4,,
19455,18,3,9016,1,1,2,2,1,3,1,2,1,2,2,2,2,3,1,3,1,3,4,4,1,3,1,1,1,4,1,1,4,3,4,1,
19455,18,3,4485,1,,2,,3,,2,,2,,2,,3,,3,,3,,4,,3,,1,,4,,1,,3,,1,,
19455,18,3,5814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,19,6,1709,1,1,4,1,3,1,1,2,3,2,2,3,1,3,4,3,3,3,4,4,1,2,1,3,4,4,1,1,3,3,3,2,
19455,19,6,3334,1,2,1,2,1,2,2,2,2,2,3,2,3,4,3,4,3,2,4,4,2,3,3,2,4,4,1,2,3,3,2,1,
19455,19,6,5049,2,,2,,2,,2,,2,,2,,4,,4,,2,,4,,3,,2,,4,,2,,3,,1,,
19455,19,6,6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,20,3,5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,21,7,5821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,23,5,10512,1,2,3,3,2,3,1,1,3,2,3,2,1,3,3,4,2,2,4,4,2,1,3,2,4,3,1,1,4,4,2,1,
19455,23,5,3223,2,,3,,3,,1,,2,,2,,3,,4,,2,,4,,1,,2,,3,,1,,4,,1,,
19455,23,5,6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,24,2,10348,1,,3,,3,,1,,2,,3,,2,,3,,2,,4,,1,,2,,3,,1,,4,,2,,
19455,25,3,4078,2,,2,,1,,2,,2,,2,,4,,3,,2,,4,,2,,2,,3,,3,,3,,4,,
19455,26,6,5819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,2,6,1272,2,2,2,3,2,3,3,1,4,4,4,4,1,1,1,1,1,1,3,2,1,1,3,1,1,1,1,1,4,4,1,4,
19457,2,6,4124,2,,3,,3,,1,,4,,4,,1,,1,,1,,2,,1,,1,,1,,1,,4,,4,,
19457,2,6,6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,3,7,1319,2,1,3,2,3,3,2,1,3,2,3,2,1,3,1,2,1,2,2,4,1,3,2,1,1,4,1,3,4,2,4,1,
19457,3,7,3544,1,,2,,3,,1,,2,,2,,3,,2,,2,,4,,3,,1,,4,,3,,2,,1,,
19457,3,7,5810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,4,5,8778,2,3,3,3,3,3,1,1,4,4,4,4,1,1,1,1,1,1,2,2,1,1,2,1,1,1,3,1,3,4,2,4,
19457,4,5,10464,3,1,3,3,3,2,1,1,4,3,4,3,1,1,1,1,1,1,2,3,1,1,1,2,1,1,1,1,4,4,4,2,
19457,4,5,2372,1,,3,,2,,1,,3,,3,,1,,1,,1,,3,,1,,2,,1,,1,,4,,2,,
19457,4,5,6257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,5,2,8761,3,1,3,3,1,2,1,1,3,3,3,3,1,1,1,1,1,1,2,2,1,1,3,1,2,1,1,1,4,3,1,1,
19457,5,2,9212,1,2,3,4,2,3,1,4,3,4,3,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,4,1,3,
19457,5,2,4053,2,,4,,3,,4,,4,,4,,1,,1,,1,,2,,1,,1,,1,,1,,4,,3,,
19457,5,2,5851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,6,3,8413,3,2,3,3,4,2,3,2,3,4,4,3,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,1,4,4,4,3,
19457,6,3,10438,2,2,3,2,2,2,2,1,4,3,3,2,1,2,1,2,1,1,3,3,1,3,3,3,1,2,1,2,4,3,3,3,
19457,6,3,2284,2,,2,,2,,1,,3,,2,,2,,2,,1,,3,,3,,3,,2,,2,,3,,3,,
19457,6,3,6566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,7,6,9350,3,4,3,4,2,3,3,1,3,4,3,4,2,1,2,1,1,1,3,2,2,1,3,2,3,1,3,1,2,4,1,4,
19457,7,6,4047,4,2,4,3,3,1,1,2,4,4,4,4,1,1,1,1,1,1,2,3,1,1,2,4,1,1,1,1,4,4,4,1,
19457,7,6,4764,2,,3,,1,,2,,4,,4,,1,,1,,1,,3,,1,,4,,1,,1,,4,,1,,
19457,7,6,6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,8,7,336,3,2,3,3,3,2,3,2,3,3,3,3,1,1,1,1,1,1,2,1,1,1,2,3,1,1,1,1,3,4,2,1,
19457,8,7,3254,2,3,3,3,2,3,2,2,3,3,3,4,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,4,4,1,4,
19457,8,7,4115,3,,3,,3,,2,,3,,4,,1,,1,,1,,2,,1,,1,,1,,1,,4,,4,,
19457,8,7,5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,9,5,1350,2,1,2,2,1,1,1,1,3,2,3,3,1,2,1,3,1,1,4,4,2,3,4,3,3,4,1,3,4,2,1,1,
19457,9,5,3100,1,3,2,3,1,1,1,1,2,4,3,3,2,1,3,1,1,1,4,3,3,2,3,4,4,1,3,1,2,4,1,1,
19457,9,5,4991,3,,3,,1,,1,,4,,3,,1,,1,,1,,3,,2,,4,,1,,1,,4,,1,,
19457,9,5,5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,10,2,9480,3,3,4,3,3,2,1,1,3,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,
19457,10,2,1393,3,2,3,3,2,1,1,1,1,3,1,3,1,2,1,1,1,1,1,2,1,2,1,3,1,2,1,1,3,4,1,1,
19457,10,2,3368,2,,3,,1,,1,,3,,3,,2,,1,,1,,2,,2,,3,,2,,1,,4,,1,,
19457,10,2,5880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,12,3,10439,3,2,3,2,2,1,2,1,3,3,3,3,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,4,4,3,1,
19457,12,3,2389,2,3,2,3,1,4,1,1,3,4,3,4,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,4,1,4,
19457,12,3,4131,3,,3,,4,,1,,4,,4,,1,,1,,1,,1,,1,,1,,1,,1,,4,,4,,
19457,12,3,6225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,13,6,8672,1,2,3,3,2,2,1,1,3,3,3,4,1,1,1,1,1,1,3,2,1,1,3,3,1,1,1,1,4,4,1,1,
19457,13,6,10325,2,1,3,2,2,2,1,1,3,3,4,3,1,1,1,1,1,1,2,2,1,1,3,3,1,1,1,1,4,4,1,1,
19457,13,6,3081,1,,2,,2,,1,,3,,3,,1,,1,,1,,2,,1,,3,,1,,1,,4,,1,,
19457,13,6,7087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,14,7,10282,1,2,2,2,1,2,2,1,2,3,2,3,3,1,2,1,1,1,3,3,2,1,3,3,3,1,3,2,2,4,1,1,
19457,14,7,5088,2,,2,,2,,1,,3,,3,,1,,1,,1,,3,,1,,3,,1,,2,,4,,1,,
19457,14,7,5830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,15,5,5819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,16,2,1298,3,3,3,3,3,3,1,3,4,4,4,4,1,1,1,1,1,1,2,2,1,3,2,1,1,1,1,1,4,4,1,2,
19457,16,2,3226,3,2,3,3,3,2,3,1,4,4,4,4,1,1,1,1,1,1,2,2,3,2,1,3,1,1,1,1,4,4,2,4,
19457,16,2,5193,2,,3,,2,,1,,4,,4,,1,,1,,1,,2,,2,,3,,1,,1,,4,,4,,
19457,16,2,6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,18,3,8584,3,2,4,3,3,1,1,1,4,2,4,2,1,3,1,3,1,1,3,4,1,3,1,4,1,4,1,1,4,4,3,3,
19457,18,3,4054,2,1,3,3,1,1,1,1,2,4,2,4,3,1,3,1,1,1,4,4,3,1,4,1,4,3,1,1,4,4,3,4,
19457,18,3,4961,1,,3,,1,,1,,4,,4,,1,,1,,1,,4,,1,,1,,3,,1,,4,,4,,
19457,18,3,5978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,19,6,1370,1,3,3,3,2,3,1,1,3,4,4,3,1,1,3,3,1,1,3,2,1,1,3,1,4,3,2,2,3,4,3,1,
19457,19,6,3591,3,,3,,3,,1,,4,,3,,1,,3,,1,,2,,1,,1,,3,,2,,4,,1,,
19457,19,6,7083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,20,3,5814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,21,7,9255,2,2,3,2,2,3,3,1,3,3,3,3,3,3,2,1,1,1,2,3,1,1,2,2,3,3,3,1,1,4,1,4,
19457,21,7,1436,2,3,2,3,3,3,1,1,3,3,3,3,3,2,1,1,1,1,3,2,1,1,2,2,3,3,1,2,4,3,4,2,
19457,21,7,3529,3,,3,,3,,1,,3,,3,,2,,1,,1,,2,,1,,2,,3,,2,,3,,2,,
19457,21,7,5902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,23,5,978,1,2,2,2,2,2,2,1,2,3,2,1,3,1,3,2,1,1,3,3,2,1,1,3,3,3,3,1,3,3,4,1,
19457,23,5,2379,2,1,2,2,2,1,1,1,3,2,1,2,1,3,2,3,1,1,3,3,1,1,3,1,3,3,1,1,3,4,1,3,
19457,23,5,4474,1,,2,,1,,1,,2,,2,,3,,3,,1,,3,,1,,1,,3,,1,,4,,3,,
19457,23,5,5836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,24,2,2291,1,,2,,1,,1,,2,,2,,2,,3,,1,,4,,1,,3,,4,,2,,3,,3,,
19458,2,6,6778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,3,7,10162,1,1,2,2,2,3,2,3,1,2,1,2,3,2,4,4,4,4,3,3,2,2,2,2,4,4,2,2,2,2,1,1,
19458,3,7,3655,1,,2,,3,,3,,2,,2,,2,,4,,4,,3,,2,,2,,4,,2,,2,,1,,
19458,3,7,5864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,4,5,9097,2,2,2,2,3,3,3,3,2,2,2,2,2,3,4,3,3,3,3,3,2,2,2,2,4,4,2,2,2,2,2,2,
19458,4,5,10498,2,2,2,3,3,3,3,3,2,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,4,3,2,2,2,2,2,2,
19458,4,5,2733,2,,3,,3,,3,,2,,2,,2,,3,,3,,3,,2,,2,,3,,2,,2,,2,,
19458,4,5,6098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,5,2,9088,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,4,4,4,4,2,2,2,2,4,4,2,2,2,2,2,2,
19458,5,2,9361,3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,4,3,4,4,2,2,2,2,4,3,2,2,2,2,2,2,
19458,5,2,4218,2,,3,,3,,3,,2,,2,,3,,3,,3,,4,,2,,2,,3,,2,,2,,2,,
19458,5,2,5824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,6,3,8456,3,3,3,3,3,3,3,3,2,2,2,3,2,2,4,3,4,2,4,4,2,2,2,2,4,3,2,2,2,2,2,2,
19458,6,3,361,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,2,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,6,3,2804,3,,3,,3,,3,,2,,2,,3,,3,,3,,4,,2,,2,,3,,2,,2,,2,,
19458,6,3,5820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,7,6,10222,3,2,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,7,6,4160,2,3,3,3,3,3,3,3,2,2,2,3,2,2,3,2,3,2,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,7,6,4958,3,,3,,3,,3,,2,,3,,2,,2,,2,,4,,2,,2,,3,,2,,2,,2,,
19458,7,6,5836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,8,7,10382,3,3,3,3,3,3,3,3,3,2,2,2,3,3,4,3,3,3,4,4,2,2,2,1,4,3,2,2,2,2,2,2,
19458,8,7,2364,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,4,4,2,2,1,2,3,3,2,2,2,2,2,2,
19458,8,7,4178,3,,3,,3,,3,,3,,3,,2,,3,,3,,4,,2,,2,,3,,2,,2,,2,,
19458,8,7,5822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,9,5,1353,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,9,5,3525,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,9,5,4767,3,,3,,3,,3,,3,,3,,2,,3,,2,,4,,2,,2,,3,,2,,2,,2,,
19458,9,5,5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,10,2,9267,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,3,3,4,4,2,2,3,2,3,3,2,2,2,2,2,2,
19458,10,2,1523,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,10,2,3182,3,,3,,3,,3,,3,,3,,2,,3,,2,,4,,2,,2,,3,,2,,2,,2,,
19458,10,2,5830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,12,3,10526,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,12,3,2302,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,12,3,4472,3,,3,,3,,3,,3,,3,,3,,3,,2,,4,,2,,2,,3,,2,,2,,2,,
19458,13,6,9542,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,
19458,13,6,10412,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,13,6,2332,3,,3,,3,,3,,3,,3,,3,,3,,3,,4,,2,,2,,3,,2,,2,,2,,
19458,13,6,5816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,14,7,9581,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,14,7,4790,3,,3,,3,,3,,3,,3,,2,,3,,3,,4,,2,,2,,3,,2,,2,,2,,
19458,14,7,5838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,15,5,9730,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,4,2,2,2,3,3,3,2,2,2,2,2,2,
19458,15,5,1405,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,4,2,2,3,2,3,3,2,2,2,2,2,2,
19458,15,5,3133,3,,3,,3,,3,,3,,3,,2,,3,,3,,4,,2,,2,,3,,2,,2,,2,,
19458,15,5,5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,16,2,1740,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,16,2,3141,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,16,2,5171,3,,3,,3,,3,,3,,3,,2,,3,,3,,4,,2,,2,,3,,2,,2,,2,,
19458,16,2,6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,18,3,4150,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,2,2,2,3,3,2,2,2,2,2,2,
19458,18,3,4766,3,,3,,3,,3,,3,,3,,3,,3,,2,,3,,2,,2,,3,,2,,2,,2,,
19458,18,3,6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,19,6,1911,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,19,6,3325,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,1,2,2,3,3,2,2,2,2,2,2,
19458,19,6,4799,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,1,,2,,3,,2,,2,,2,,
19458,19,6,5824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,21,7,10299,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,21,7,1436,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,3,3,2,2,2,2,2,2,
19458,21,7,3899,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,2,,2,,3,,2,,2,,2,,
19458,21,7,5832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,23,5,581,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,23,5,2522,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,23,5,4642,3,,3,,3,,3,,3,,3,,3,,3,,3,,4,,2,,2,,3,,2,,2,,2,,
19458,23,5,5845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,24,2,10323,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,3,3,2,2,2,2,2,2,
19458,24,2,2350,3,,3,,3,,3,,3,,3,,3,,3,,3,,4,,2,,2,,3,,2,,2,,2,,
19458,24,2,6097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,25,3,5367,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,2,,2,,3,,2,,2,,2,,
19458,25,3,5849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,26,6,6452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,27,7,6320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,2,6,375,2,4,2,4,3,4,3,3,1,3,1,3,3,1,3,1,1,1,4,1,1,1,2,1,4,3,3,2,2,4,4,2,
19459,2,6,3618,4,1,4,1,4,2,3,3,3,1,3,1,1,3,1,3,1,3,1,4,1,3,1,2,3,4,2,2,4,1,2,3,
19459,2,6,4382,1,,1,,2,,3,,1,,1,,3,,3,,3,,4,,3,,2,,4,,2,,1,,3,,
19459,2,6,5894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,3,7,3120,2,,3,,3,,3,,2,,4,,2,,1,,1,,4,,1,,3,,4,,1,,3,,1,,
19459,3,7,6280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,4,5,8783,1,2,3,2,3,2,3,1,1,4,2,3,3,1,4,1,2,1,4,4,1,1,1,2,4,4,1,1,3,4,4,4,
19459,4,5,2457,2,,2,,2,,1,,4,,3,,1,,1,,1,,4,,1,,2,,4,,1,,4,,4,,
19459,4,5,5887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,5,2,8609,2,3,3,4,3,3,3,2,3,4,2,4,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,2,4,3,4,
19459,5,2,4670,3,,4,,3,,2,,4,,4,,1,,1,,1,,1,,1,,1,,1,,1,,4,,4,,
19459,5,2,5924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,6,3,8424,3,3,3,4,4,3,4,4,3,3,3,4,1,1,1,1,1,1,4,4,1,1,1,1,4,4,1,1,4,4,4,1,
19459,6,3,10336,3,1,4,2,3,3,4,3,3,2,4,2,1,2,1,4,1,1,4,4,1,1,1,1,4,4,1,1,4,4,1,4,
19459,6,3,2613,1,,2,,3,,3,,2,,2,,2,,4,,1,,4,,1,,1,,4,,1,,4,,4,,
19459,6,3,6706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,7,6,9417,1,2,2,2,2,1,2,1,2,4,1,2,3,3,1,2,1,1,4,4,1,1,1,1,4,4,2,3,1,3,1,1,
19459,7,6,4057,2,1,2,1,1,1,1,1,4,1,2,1,3,4,2,2,1,1,4,4,1,3,1,3,4,4,3,3,3,3,1,1,
19459,7,6,4756,1,,1,,1,,1,,1,,1,,4,,2,,1,,4,,3,,3,,4,,3,,3,,1,,
19459,7,6,6160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,8,7,10408,2,4,3,4,1,2,1,1,2,3,2,3,3,3,4,3,1,2,4,4,1,1,1,3,4,4,3,1,3,3,1,1,
19459,8,7,2720,4,3,4,3,2,1,1,2,3,1,3,1,3,3,3,3,2,3,4,4,1,1,3,1,4,4,1,4,3,1,1,1,
19459,8,7,4134,3,,3,,1,,2,,1,,1,,3,,3,,3,,4,,1,,1,,4,,4,,1,,1,,
19459,8,7,5872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,9,5,3182,4,1,1,1,4,1,3,1,3,1,3,1,4,4,4,3,3,1,3,4,4,1,3,1,3,4,4,2,4,2,3,2,
19459,9,5,5017,1,,1,,1,,1,,1,,1,,4,,3,,1,,4,,1,,1,,4,,2,,2,,2,,
19459,9,5,5875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,10,2,9217,1,1,3,1,1,1,3,1,3,1,3,1,1,3,1,3,4,1,1,4,1,1,3,1,3,4,1,1,4,4,4,1,
19459,10,2,1528,1,2,1,2,1,2,1,2,1,2,1,2,3,2,3,2,1,2,4,2,1,2,1,2,4,2,1,2,4,2,1,2,
19459,10,2,3134,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,
19459,10,2,6639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
