STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS,WESD,WESF,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,WT09,WT01,WT06,WT02,WT08,WT03
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160604,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160605,0.10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160606,0.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160607,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160608,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160609,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160610,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160611,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160612,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160613,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160614,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160615,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160616,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160617,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160618,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160619,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160620,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160621,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160622,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160623,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160624,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160625,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160626,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160627,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160628,0.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160629,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160630,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160701,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160501,0.13,0.0,0.0,49,50,43,-9999,-9999,-9999,8.7,80,80,18.1,21.9,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160502,0.00,0.0,0.0,48,56,45,-9999,-9999,-9999,5.6,30,40,12.1,14.1,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160503,0.64,0.0,0.0,52,53,50,-9999,-9999,-9999,7.4,70,70,15.0,18.1,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160504,0.12,0.0,0.0,50,52,48,-9999,-9999,-9999,10.5,100,100,21.9,27.1,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160505,0.00,0.0,0.0,50,55,47,-9999,-9999,-9999,14.3,30,20,19.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160506,0.53,0.0,0.0,51,53,48,-9999,-9999,-9999,15.4,80,70,23.0,29.1,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160507,0.02,0.0,0.0,51,55,49,-9999,-9999,-9999,6.9,80,90,19.9,23.9,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160508,0.21,0.0,0.0,54,67,47,-9999,-9999,-9999,10.1,290,300,29.1,38.9,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160509,0.00,0.0,0.0,59,74,49,-9999,-9999,-9999,10.3,320,320,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160510,0.00,0.0,0.0,57,66,44,-9999,-9999,-9999,7.6,220,230,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160511,0.00,0.0,0.0,59,73,44,-9999,-9999,-9999,5.6,220,210,13.0,17.0,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160512,0.00,0.0,0.0,62,70,53,-9999,-9999,-9999,5.8,120,110,12.1,16.1,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160513,0.17,0.0,0.0,58,63,53,-9999,-9999,-9999,5.6,100,180,12.1,14.1,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160514,0.04,0.0,0.0,61,72,51,-9999,-9999,-9999,8.1,210,210,23.9,30.0,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160515,0.00,0.0,0.0,56,60,46,-9999,-9999,-9999,14.1,270,260,28.0,36.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160516,0.00,0.0,0.0,53,67,43,-9999,-9999,-9999,14.3,300,300,32.0,46.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160517,0.00,0.0,0.0,58,68,52,-9999,-9999,-9999,9.4,220,220,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160518,0.00,0.0,0.0,58,66,48,-9999,-9999,-9999,6.7,10,10,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160519,0.00,0.0,0.0,59,67,53,-9999,-9999,-9999,4.7,200,210,15.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160520,0.00,0.0,0.0,61,74,48,-9999,-9999,-9999,6.9,180,340,15.0,18.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160521,0.00,0.0,0.0,58,63,51,-9999,-9999,-9999,5.4,80,150,10.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160522,0.02,0.0,0.0,60,69,54,-9999,-9999,-9999,5.1,10,10,14.1,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160523,0.04,0.0,0.0,62,74,53,-9999,-9999,-9999,5.4,210,160,12.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160524,0.34,0.0,0.0,62,69,58,-9999,-9999,-9999,5.1,300,300,15.0,21.0,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160525,0.00,0.0,0.0,67,85,54,-9999,-9999,-9999,6.3,220,220,16.1,21.0,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160526,0.00,0.0,0.0,73,86,62,-9999,-9999,-9999,3.8,190,220,10.1,12.1,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160527,0.00,0.0,0.0,69,78,62,-9999,-9999,-9999,6.5,80,80,14.1,15.0,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160528,0.00,0.0,0.0,74,86,65,-9999,-9999,-9999,8.5,200,200,19.9,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160529,0.01,0.0,0.0,74,83,67,-9999,-9999,-9999,7.8,190,190,17.0,21.9,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160530,1.23,0.0,0.0,69,80,65,-9999,-9999,-9999,6.9,190,190,13.0,16.1,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160531,0.00,0.0,0.0,73,83,67,-9999,-9999,-9999,6.7,200,200,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160601,0.00,0.0,0.0,71,78,63,-9999,-9999,-9999,8.1,110,110,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160602,0.00,0.0,0.0,65,68,62,-9999,-9999,-9999,12.8,90,100,21.0,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160603,0.09,0.0,0.0,63,67,61,-9999,-9999,-9999,4.0,210,220,10.1,12.1,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160604,0.00,0.0,0.0,70,82,63,-9999,-9999,-9999,6.7,200,210,13.0,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160605,0.90,0.0,0.0,67,69,65,-9999,-9999,-9999,7.4,230,210,17.0,21.9,-9999,-9999,1,-9999,-9999,-9999,1
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160606,0.00,0.0,0.0,72,84,65,-9999,-9999,-9999,10.7,300,290,19.9,25.1,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160607,0.00,0.0,0.0,74,85,65,-9999,-9999,-9999,8.3,290,290,17.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160608,0.07,0.0,0.0,65,71,58,-9999,-9999,-9999,11.4,300,300,25.9,36.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160609,0.00,0.0,0.0,63,74,55,-9999,-9999,-9999,14.3,300,280,28.0,36.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160610,0.00,0.0,0.0,66,78,54,-9999,-9999,-9999,8.7,300,300,23.9,34.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160611,0.03,0.0,0.0,64,71,52,-9999,-9999,-9999,4.3,60,60,15.0,19.0,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160612,0.00,0.0,0.0,72,84,60,-9999,-9999,-9999,14.3,300,360,28.0,36.9,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160613,0.00,0.0,0.0,65,77,56,-9999,-9999,-9999,14.3,320,340,23.9,34.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.15833,-73.12889,20160614,0.00,0.0,0.0,68,81,57,-9999,-9999,-9999,10.3,340,340,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160615,0.00,0.0,0.0,71,83,60,-9999,-9999,-9999,7.8,200,190,16.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160616,0.00,0.0,0.0,70,76,64,-9999,-9999,-9999,4.3,220,230,12.1,14.1,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160617,0.00,0.0,0.0,69,76,63,-9999,-9999,-9999,8.1,70,80,17.0,21.9,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160618,0.00,0.0,0.0,69,83,57,-9999,-9999,-9999,4.9,140,140,15.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160619,0.00,0.0,0.0,69,77,61,-9999,-9999,-9999,6.9,70,160,14.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160620,0.00,0.0,0.0,70,79,63,-9999,-9999,-9999,6.3,180,200,15.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160621,0.04,0.0,0.0,76,88,69,-9999,-9999,-9999,7.4,210,210,18.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160622,0.00,0.0,0.0,75,89,62,-9999,-9999,-9999,6.5,290,300,21.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160623,0.00,0.0,0.0,71,77,63,-9999,-9999,-9999,4.9,80,90,12.1,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160624,0.00,0.0,0.0,73,81,64,-9999,-9999,-9999,8.3,120,100,15.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160625,0.00,0.0,0.0,71,80,61,-9999,-9999,-9999,6.3,110,100,12.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160626,0.00,0.0,0.0,72,82,62,-9999,-9999,-9999,5.8,200,200,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160627,0.01,0.0,0.0,74,80,68,-9999,-9999,-9999,10.3,190,180,18.1,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160628,0.12,0.0,0.0,71,73,68,-9999,-9999,-9999,6.9,210,210,14.1,17.0,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160629,0.00,0.0,0.0,75,84,70,-9999,-9999,-9999,7.2,220,210,15.0,18.1,-9999,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160630,0.00,0.0,0.0,76,85,68,-9999,-9999,-9999,8.9,220,210,17.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094702,IGOR I SIKORSKY MEMORI AIRPORT CT US,1.5,41.1583,-73.1289,20160701,0.10,0.0,0.0,74,80,68,-9999,-9999,-9999,6.5,230,230,16.1,21.0,-9999,-9999,1,-9999,-9999,-9999,1
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160501,0.00,0.0,0.0,-9999,64,45,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160502,0.25,0.0,0.0,-9999,48,41,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160503,0.43,0.0,0.0,-9999,57,44,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160504,0.13,0.0,0.0,-9999,51,48,48,-9999,-9999,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160505,0.08,0.0,0.0,-9999,51,45,46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160506,0.21,0.0,0.0,-9999,54,46,47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160507,0.25,0.0,0.0,-9999,53,47,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160508,0.05,0.0,0.0,-9999,54,47,47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160509,0.19,0.0,0.0,-9999,66,43,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160510,0.00,0.0,0.0,-9999,73,40,47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160511,0.00,0.0,0.0,-9999,66,43,49,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160512,0.00,0.0,0.0,-9999,73,49,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160513,0.00,0.0,0.0,-9999,74,52,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160514,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160515,0.00,0.0,0.0,-9999,74,48,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160516,0.00,0.0,0.0,-9999,59,40,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
